coreSi,mgsi,P,T,g,opx,cpx,coe,qfm,ol
0.0,0.6650190010187977,50.0,1000.0000000000001,0.010448762179036826,0.7224643737348291,0.11669804204938816,0.15038882203674603,0.0,0.0
0.0634135024360064,0.667515508268915,50.0,1000.0000000000001,0.010473743650197717,0.7242145224076059,0.11700234910931019,0.14830938483288625,0.0,0.0
0.12674663039446005,0.6700308301988541,50.0,1000.0000000000001,0.010499892556284337,0.7260248440112478,0.11725587353297895,0.1462193898994889,0.0,0.0
0.1899995365864963,0.672565180305573,50.0,1000.0000000000001,0.01052528646765974,0.7277455543652296,0.11761249272482147,0.1441166664422893,0.0,0.0
0.2531723733366267,0.6751187753284633,50.0,1000.0000000000001,0.010551820989053905,0.7295990516100687,0.11784332602440045,0.142005801376477,0.0,0.0
0.3162652925839645,0.67769183531114,50.0,1000.0000000000001,0.01057740894825114,0.7313968998757172,0.11814143043100933,0.13988426074502236,0.0,0.0
0.37927844588344134,0.6802845836646474,50.0,1000.0000000000001,0.010603887931837936,0.7332230794173269,0.11842177097296745,0.13775126167786772,0.0,0.0
0.4422119844070199,0.6828972472321256,50.0,1000.0000000000001,0.010630286070984476,0.7350102971680194,0.11875110447925026,0.13560831228174602,0.0,0.0
0.5050660589449045,0.6855300563549687,50.0,1000.0000000000001,0.010656884230269864,0.7368848976189898,0.11900311857852848,0.13345509957221185,0.0,0.0
0.5678408199067448,0.6881832449405215,50.0,1000.0000000000001,0.010683031690029283,0.7386935745698349,0.11933320498412314,0.13129018875601278,0.0,0.0
0.6305364173228345,0.6908570505313538,50.0,1000.0000000000001,0.010709947088870927,0.7405416304941217,0.11963355165514826,0.129114870761859,0.0,0.0
0.6931530008453085,0.6935517143761569,50.0,1000.0000000000001,0.010736954303875723,0.7424043273422596,0.11993068833402132,0.12692803001984343,0.0,0.0
0.7556907197493318,0.6962674815023037,50.0,1000.0000000000001,0.010764049397095278,0.7442999598358788,0.12020480355374574,0.12473118721328016,0.0,0.0
0.8181497229342869,0.6990046007901214,50.0,1000.0000000000001,0.010791300141721123,0.7461616391346976,0.12052464964785718,0.12252241107572404,0.0,0.0
0.8805301589249557,0.7017633250489249,50.0,1000.0000000000001,0.010818388933549977,0.7480310514167108,0.12084769911851405,0.12030286053122523,0.0,0.0
0.9428321758726947,0.7045439110948536,50.0,1000.0000000000001,0.010845483490064731,0.749929707475879,0.12115184531834686,0.11807296371570938,0.0,0.0
1.0050559215566108,0.7073466198305701,50.0,1000.0000000000001,0.010873061499595174,0.7518445548344904,0.12145188259537018,0.11583050107054424,0.0,0.0
1.0672015433847284,0.7101717163268657,50.0,1000.0000000000001,0.010901269245655378,0.7537880927367796,0.12173296625196481,0.1135776717656003,0.0,0.0
1.1292691883951522,0.7130194699062319,50.0,1000.0000000000001,0.010928048077977433,0.7556389363500661,0.12212159671811075,0.11131141885384585,0.0,0.0
1.1912590032572292,0.7158901542284491,50.0,1000.0000000000001,0.010956886108711402,0.7575854842098488,0.12242210271169757,0.10903552696974225,0.0,0.0
1.2531711342727019,0.7187840473782512,50.0,1000.0000000000001,0.010984136738941568,0.7594866000543244,0.12278245079799736,0.1067468124087366,0.0,0.0
1.3150057273768614,0.7217014319551251,50.0,1000.0000000000001,0.011012480323307823,0.7614894565632359,0.12305118013847399,0.10444688297498243,0.0,0.0
1.3767629281396911,0.7246425951653084,50.0,1000.0000000000001,0.01104140556744145,0.7634535616970689,0.12337036351715286,0.10213466921833675,0.0,0.0
1.4384428817670118,0.7276078289160407,50.0,1000.0000000000001,0.01107013815612948,0.7654579580530273,0.123661357817499,0.09981054597334432,0.0,0.0
1.5000457331016188,0.7305974299121438,50.0,1000.0000000000001,0.01109851492426177,0.7674154694906192,0.12401131133254423,0.09747470425257493,0.0,0.0
1.561571626624415,0.7336116997549906,50.0,1000.0000000000001,0.011127533518731882,0.7694564799836977,0.12428904114810804,0.09512694534946241,0.0,0.0
1.623020706455542,0.7366509450439311,50.0,1000.0000000000001,0.011156922191780678,0.7714210483696008,0.1246565374182842,0.09276549202033439,0.0,0.0
1.6843931163555028,0.739715477480257,50.0,1000.0000000000001,0.011186048106488706,0.7735139943180217,0.12490610051664862,0.09039385705884101,0.0,0.0
1.7456889997262857,0.7428056139737643,50.0,1000.0000000000001,0.01121545071846567,0.7755510731189006,0.12522484393359437,0.08800863222903939,0.0,0.0
1.8069084996124796,0.7459216767520052,50.0,1000.0000000000001,0.01124475034820222,0.777534295073721,0.12561101008863468,0.08560994448944212,0.0,0.0
1.8680517587023877,0.7490639934722948,50.0,1000.0000000000001,0.01127439710497015,0.7795754248871603,0.12595080769060546,0.08319937031726413,0.0,0.0
1.929118919329134,0.7522328973365658,50.0,1000.0000000000001,0.011304153128005262,0.7816411619927714,0.12627739550636596,0.08077728937285736,0.0,0.0
1.9901101234717713,0.7554287272091503,50.0,1000.0000000000001,0.011333592144103524,0.783705666374776,0.12662010485832761,0.07834063662279289,0.0,0.0
2.051025512756378,0.7586518277375749,50.0,1000.0000000000001,0.011363896186259874,0.7857616687097695,0.12698295871213713,0.07589147639183363,0.0,0.0
2.1118652284571566,0.7619025494764601,50.0,1000.0000000000001,0.011394155425981581,0.7878677372979916,0.12730848592134716,0.07342962135467962,0.0,0.0
2.1726294114975238,0.7651812490146246,50.0,1000.0000000000001,0.011425372475142026,0.7900528364305017,0.12756730203890984,0.07095448905544656,0.0,0.0
2.233318202451202,0.7684882891054797,50.0,1000.0000000000001,0.011455622144752202,0.7921065120896048,0.12797203389382086,0.06846583187182222,0.0,0.0
2.2939317415433003,0.7718240388008226,50.0,1000.0000000000001,0.011486033676246817,0.7942618002697297,0.12828810209042327,0.06596406396360019,0.0,0.0
2.3544701686513934,0.7751888735881277,50.0,1000.0000000000001,0.011517078825851108,0.7963695701351895,0.12866472672862547,0.06344862431033388,0.0,0.0
2.4149336233066014,0.7785831755314473,50.0,1000.0000000000001,0.011547842872770176,0.7985072118245181,0.12902508065660437,0.06091986464610734,0.0,0.0
2.47532224469466,0.7820073334160287,50.0,1000.0000000000001,0.0115798808137366,0.800816605781549,0.12922625832964005,0.058377255075074345,0.0,0.0
2.535636171656987,0.7854617428967628,50.0,1000.0000000000001,0.011610504702097542,0.8028328912906108,0.12973559755974018,0.05582100644755151,0.0,0.0
2.5958755426917506,0.7889468066505891,50.0,1000.0000000000001,0.01164236252743439,0.8050745709521879,0.13003238194242883,0.05325068457794889,0.0,0.0
2.6560404959549238,0.7924629345329703,50.0,1000.0000000000001,0.011673913193876895,0.8072260349059084,0.13043368946712217,0.05066636243309257,0.0,0.0
2.716131169261345,0.7960105437385763,50.0,1000.0000000000001,0.011705657061869022,0.8093932709490772,0.13083289436602613,0.04806817762302777,0.0,0.0
2.7761477000857675,0.799590058966296,50.0,1000.0000000000001,0.01173781265067216,0.8116430168363072,0.13116394048659127,0.04545523002642936,0.0,0.0
2.8360902255639093,0.8032019125887301,50.0,1000.0000000000001,0.011770721944608412,0.8139264481049722,0.13147476559360746,0.04282806435681192,0.0,0.0
2.8959588824935,0.8068465448262913,50.0,1000.0000000000001,0.011802012870784025,0.816083188248495,0.13192811288066367,0.04018668600005715,0.0,0.0
2.9557538073353156,0.8105244039260681,50.0,1000.0000000000001,0.01183499243335382,0.8183693580032799,0.13226546959019309,0.03753017997317326,0.0,0.0
3.0154751362142207,0.8142359463456068,50.0,1000.0000000000001,0.011868673016007466,0.8206989711866639,0.13257309706413742,0.03485925873319129,0.0,0.0
3.0751230049201963,0.8179816369417595,50.0,1000.0000000000001,0.011901507274828369,0.8229625949000529,0.13296257889769567,0.03217331892742313,0.0,0.0
3.134697548909377,0.8217619491647754,50.0,1000.0000000000001,0.011934511497233805,0.825264523493324,0.13332850566789467,0.029472459341547536,0.0,0.0
3.194198903305066,0.8255773652577925,50.0,1000.0000000000001,0.011967868323417742,0.8275674094644465,0.13370811820675313,0.026756604005382666,0.0,0.0
3.253627202898768,0.8294283764619202,50.0,1000.0000000000001,0.012001695250203632,0.8299029354251544,0.13407007894610967,0.024025290378532363,0.0,0.0
3.3129825821511942,0.8333154832270802,50.0,1000.0000000000001,0.012035501890059376,0.8322378638236793,0.13444791709904086,0.02127871718722056,0.0,0.0
3.3722651751932884,0.8372391954288104,50.0,1000.0000000000001,0.012069287810143351,0.8345919523064235,0.13482222103390734,0.01851653884952565,0.0,0.0
3.4314751158272303,0.8412000325912222,50.0,1000.0000000000001,0.012103590802253403,0.8369238437115748,0.13523368851695955,0.01573887696921226,0.0,0.0
3.4906125375274453,0.8451985241163111,50.0,1000.0000000000001,0.012137828024996048,0.839370258700447,0.13554644245311173,0.012945470821445183,0.0,0.0
3.549677573441604,0.8492352095198452,50.0,1000.0000000000001,0.012172078392945738,0.8417138241992023,0.1359780838006651,0.010136013607186958,0.0,0.0
3.608670356391628,0.8533106386740426,50.0,1000.0000000000001,0.012207380647979823,0.8441195087301093,0.13636251088884857,0.007310599733062339,0.0,0.0
3.667591018874676,0.8574253720572693,50.0,1000.0000000000001,0.012242044994404802,0.8465131239915178,0.1367758530870555,0.0044689779270218445,0.0,0.0
3.7264396930641435,0.8615799810109985,50.0,1000.0000000000001,0.012277135935774492,0.8489329936697627,0.13717882364361242,0.0016110467508504932,0.0,0.0
3.7852165108106495,0.8657750480042763,50.0,1000.0000000000001,0.012535006521464298,0.8471239878468492,0.13752465807954384,0.0,0.0,0.002816347552142683
3.843921603643019,0.8700111669059502,50.0,1000.0000000000001,0.012575421820140726,0.838998439086721,0.13881105893636098,0.0,0.0,0.00961508015677736
3.9025551027692673,0.8742889432649291,50.0,1000.0000000000001,0.012615141625223755,0.8308151334620336,0.1401167246525071,0.0,0.0,0.01645300026023556
3.9611171390775715,0.8786089945987552,50.0,1000.0000000000001,0.012655041740728054,0.8226001050691463,0.14141470717720855,0.0,0.0,0.023330146012917198
4.019607843137254,0.8829719506907684,50.0,1000.0000000000001,0.012695182656668962,0.8144007139871255,0.14265562027747736,0.0,0.0,0.030248483078728
4.078027345199745,0.8873784538961741,50.0,1000.0000000000001,0.012733512624046794,0.8059815805774024,0.14407863818827427,0.0,0.0,0.03720626861027649
4.136375775199549,0.8918291594573171,50.0,1000.0000000000001,0.012774166696724166,0.7975716513984052,0.1454488508355675,0.0,0.0,0.04420533106930314
4.194653262755214,0.8963247358284966,50.0,1000.0000000000001,0.012814330508230597,0.7891766113023945,0.14676454058324043,0.0,0.0,0.05124451760613462
4.2528599371702915,0.9008658650106469,50.0,1000.0000000000001,0.012854754392965954,0.7807962572414825,0.14802436986468134,0.0,0.0,0.05832461850087021
4.310995927434282,0.9054532428962534,50.0,1000.0000000000001,0.012895382960532014,0.7722100902351023,0.14944635038565784,0.0,0.0,0.06544817641870784
4.369061362223603,0.9100875796248525,50.0,1000.0000000000001,0.012936421185548455,0.763663983485278,0.15078757806985582,0.0,0.0,0.07261201725931783
4.427056369902525,0.9147695999495102,50.0,1000.0000000000001,0.012977751475853474,0.7550784682205803,0.15212482367649646,0.0,0.0,0.0798189566270696
4.484981078524125,0.919500043614668,50.0,1000.0000000000001,0.013018961095262004,0.7464000748609871,0.15351418134471892,0.0,0.0,0.08706678269903186
4.542835615831228,0.9242796657457761,50.0,1000.0000000000001,0.013059723916430456,0.7376111923408495,0.15496972982133764,0.0,0.0,0.09435935392138245
4.600620109257345,0.9291092372511414,50.0,1000.0000000000001,0.013103167374544407,0.7289007842741364,0.15629850822769237,0.0,0.0,0.10169754012362685
4.658334685927609,0.9339895452364377,50.0,1000.0000000000001,0.013144962858990599,0.7200855755670383,0.15769488480582122,0.0,0.0,0.10907457676814987
4.715979472659707,0.938921393432353,50.0,1000.0000000000001,0.013187011027505665,0.7110924777355428,0.15922018948870043,0.0,0.0,0.11650032174825112
4.773554595964805,0.9439056026358539,50.0,1000.0000000000001,0.013229076760827574,0.7021676599520476,0.1606349379076382,0.0,0.0,0.12396832537948665
4.831060182048486,0.9489430111655808,50.0,1000.0000000000001,0.013271392918895475,0.6931122382132582,0.16213359217740833,0.0,0.0,0.1314827766904381
4.888496356811658,0.9540344753319053,50.0,1000.0000000000001,0.013314913199389518,0.684051824092789,0.16359127611125623,0.0,0.0,0.13904198659656536
4.945863245851476,0.9591808699221995,50.0,1000.0000000000001,0.013358279891354075,0.6750003905428609,0.16499353038215528,0.0,0.0,0.14664779918362988
5.003160974462267,0.9643830887018953,50.0,1000.0000000000001,0.01340239636030954,0.6658033932901367,0.1664949829219844,0.0,0.0,0.15429922742756944
5.060389667636428,0.9696420449319422,50.0,1000.0000000000001,0.013446229883166783,0.656600798330165,0.16795490537221722,0.0,0.0,0.1619980664144509
5.117549450065346,0.9749586719032856,50.0,1000.0000000000001,0.013489269494637338,0.6472116797207649,0.16955395292710726,0.0,0.0,0.1697450978574905
5.174640446140299,0.9803339234890263,50.0,1000.0000000000001,0.013534864225450596,0.6379220486109388,0.1710059308673735,0.0,0.0,0.1775371562962371
5.23166277995336,0.9857687747149471,50.0,1000.0000000000001,0.013578972448187232,0.628399613671642,0.1726432093538698,0.0,0.0,0.18537820452630097
5.28861657529829,0.9912642223491234,50.0,1000.0000000000001,0.013624582299311993,0.6190103939374451,0.17409501828441745,0.0,0.0,0.19327000547882553
5.345501955671447,0.9968212855113626,50.0,1000.0000000000001,0.013668883563071754,0.6094384044889753,0.17568369092017821,0.0,0.0,0.2012090210277747
5.402319044272663,1.0024410063032647,50.0,1000.0000000000001,0.013714917792257168,0.5998549261754023,0.17723492593710763,0.0,0.0,0.20919523009523286
5.459067964006145,1.0081244504597096,50.0,1000.0000000000001,0.013759959309231138,0.59023255761415,0.17877289838411267,0.0,0.0,0.21723458469250614
5.515748837481355,1.0138727080226364,50.0,1000.0000000000001,0.013807540423289843,0.5805350906609715,0.180333026486288,0.0,0.0,0.22532434242945076
5.572361787013898,1.0196868940380077,50.0,1000.0000000000001,0.01385331079257715,0.5707017831694672,0.1819817148755615,0.0,0.0,0.23346319116239417
5.628906934626395,1.025568149276887,50.0,1000.0000000000001,0.013899038657677516,0.5607841872395027,0.1836613361169855,0.0,0.0,0.2416554379858343
5.685384402049365,1.0315176409816218,50.0,1000.0000000000001,0.01394585973940046,0.5509183195967111,0.18523510451952643,0.0,0.0,0.24990071614436202
5.7417943107221,1.0375365636381464,50.0,1000.0000000000001,0.013993173391797866,0.5409238159670607,0.18688702245806146,0.0,0.0,0.2581959881830799
5.79813678179353,1.0436261397754822,50.0,1000.0000000000001,0.014041722113136496,0.5309020984416672,0.18851129980961373,0.0,0.0,0.26654487963558265
5.85441193612309,1.0497876207935626,50.0,1000.0000000000001,0.014088782507171497,0.5208143874833336,0.19015138963207745,0.0,0.0,0.2749454403774174
5.910619894281595,1.0560222878205514,50.0,1000.0000000000001,0.014136476712455768,0.5106090350302916,0.19185054337727356,0.0,0.0,0.283403944879979
